owner,name,team,own,slots,per_game,rank,signal,etfr,src,vol,inj,ret,xfp_ros,xfp_po,buckets,k,xwoba_window,rank_full_window,window_full,season_fp_g,n_g
FA,Mark Vientos,NYM,1.9,"['3B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL', '1B']",1.47,333.0,drop,8.0,id·vol,1.54,TEN_DAY_DL,2026-09-04,9.0,6.0,"{'UTIL', '1B/3B'}",mark vientos,0.3052784533333333,208.0,True,1.452054794520548,73.0
FA,Ronny Mauricio,NYM,0.1,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'SS', '2B/SS']",1.35,413.0,drop,2.0,id·vol,0.96,,,9.0,5.0,"{'2B/SS', 'UTIL', '1B/3B'}",ronny mauricio,0.2694493557137877,366.0,True,0.058823529411764705,17.0
FA,Patrick Wisdom,Sea,0.0,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.51,,stash,,talent_prior·vol,0.9,,,9.0,6.0,"{'UTIL', '1B/3B'}",patrick wisdom,0.2648237209302326,,False,0.06666666666666667,15.0
FA,Jorge Mateo,TB,0.5,"['SS', '2B/SS', 'IF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",1.63,226.0,hold,5.0,id·vol,0.82,,,9.0,5.0,"{'2B/SS', 'UTIL', 'OF'}",jorge mateo,0.283183105012025,312.0,True,1.2142857142857142,56.0
FA,Christopher Morel,NYM,0.2,"['LF', 'OF', 'UTIL', 'BE', 'IL', '1B', '1B/3B', 'IF']",0.92,502.0,drop,2.0,id·vol,1.38,,,9.0,5.0,"{'UTIL', '1B/3B', 'OF'}",christopher morel,0.2756384284729785,341.0,True,-0.125,24.0
FA,Davis Schneider,Tor,0.3,"['2B', '2B/SS', 'IF', 'LF', 'OF', 'UTIL', 'BE', 'IL']",1.35,416.0,drop,4.0,id·vol,0.95,,,9.0,5.0,"{'2B/SS', 'UTIL', 'OF'}",davis schneider,0.2889735242953939,289.0,True,0.7169811320754716,53.0
FA,Wenceel Perez,Det,0.3,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.7,168.0,hold,6.0,id·vol,1.35,SIXTY_DAY_DL,2026-09-04,9.0,6.0,"{'UTIL', 'OF'}",wenceel perez,0.2716564270344891,356.0,True,1.5660377358490567,53.0
FA,Alex Freeland,LAD,0.3,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.14,493.0,drop,5.0,id·vol,1.11,,,9.0,5.0,"{'2B/SS', 'UTIL', '1B/3B'}",alex freeland,0.2708371777777777,358.0,True,0.8591549295774648,71.0
FA,Derek Hill,Phi,0.2,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'RF', 'LF']",1.46,342.0,drop,5.0,id·vol,0.9,,,9.0,5.0,"{'UTIL', 'OF'}",derek hill,0.312032329023569,172.0,True,1.08,75.0
FA,Jase Bowen,SD,0.0,"['LF', 'CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.38,394.0,drop,2.0,id·vol,0.94,,,9.0,5.0,"{'UTIL', 'OF'}",jase bowen,0.2633385875,,False,0.45714285714285713,35.0
FA,Cam Cauley,Tex,0.1,"['2B', 'SS', '2B/SS', 'IF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",1.34,421.0,drop,2.0,id·vol,0.96,,,9.0,5.0,"{'2B/SS', 'UTIL', 'OF'}",cam cauley,0.234328953125,,False,0.5769230769230769,26.0
FA,Jesus Rodriguez,SF,0.2,"['C', '3B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",1.57,266.0,drop,2.0,id·vol,0.69,TEN_DAY_DL,2026-08-24,8.0,4.0,"{'C', 'UTIL', '1B/3B'}",jesus rodriguez,0.3166916909090909,,False,1.619047619047619,21.0
FA,J.C. Escarra,NYY,0.1,"['C', 'UTIL', 'BE', 'IL']",1.34,422.0,drop,3.0,id·vol,0.91,,,8.0,5.0,"{'C', 'UTIL'}",jc escarra,0.2799045683199268,,False,0.896551724137931,29.0
FA,Thomas Saggese,StL,0.1,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', 'LF', 'OF']",1.09,498.0,drop,2.0,id·vol,1.03,,,8.0,5.0,"{'2B/SS', 'UTIL', 'OF'}",thomas saggese,0.2850048210739462,305.0,True,0.5,26.0
FA,Austin Wynns,Tex,0.0,"['C', 'UTIL', 'BE', 'IL']",1.35,410.0,drop,2.0,id·vol,0.9,,,8.0,5.0,"{'C', 'UTIL'}",austin wynns,0.2709669666476448,,False,0.034482758620689655,29.0
FA,Enrique Hernandez,LAD,1.0,"['1B', '3B', '1B/3B', 'IF', 'LF', 'OF', 'UTIL', 'BE', 'IL']",1.5,,stash,,talent_prior·vol,0.74,,,8.0,5.0,"{'UTIL', '1B/3B', 'OF'}",enrique hernandez,0.2746355634056916,345.0,True,1.2,15.0
FA,Dustin Harris,SD,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",1.41,381.0,drop,2.0,id·vol,0.78,,,8.0,4.0,"{'UTIL', 'OF'}",dustin harris,0.2878099772036473,,False,1.6470588235294117,17.0
FA,Kyle Higashioka,Tex,0.4,"['C', 'DH', 'UTIL', 'BE', 'IL']",1.34,420.0,drop,5.0,id·vol,1.24,TEN_DAY_DL,2026-09-01,8.0,5.0,"{'C', 'UTIL'}",kyle higashioka,0.2942785797174967,262.0,True,1.3773584905660377,53.0
FA,Jorge Barrosa,Ari,0.1,"['LF', 'CF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.28,447.0,drop,4.0,id·vol,0.9,,,8.0,5.0,"{'UTIL', 'OF'}",jorge barrosa,0.2218102441585445,415.0,True,0.8709677419354839,62.0
FA,Drew Millas,Wsh,0.1,"['C', 'UTIL', 'BE', 'IL']",1.32,435.0,drop,4.0,id·vol,0.96,TEN_DAY_DL,2026-08-25,8.0,5.0,"{'C', 'UTIL'}",drew millas,0.2828751722251172,,False,0.9772727272727273,44.0
FA,Josh Rojas,KC,0.0,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.26,453.0,drop,2.0,id·vol,0.93,,,8.0,5.0,"{'2B/SS', 'UTIL', '1B/3B'}",josh rojas,0.2451788022518203,408.0,True,0.9655172413793104,29.0
FA,Colby Thomas,Phi,0.1,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL', 'LF']",1.41,378.0,drop,4.0,id·vol,0.81,,,8.0,5.0,"{'UTIL', 'OF'}",colby thomas,0.2794135802027585,329.0,True,0.58,50.0
FA,Mitch Garver,FA,0.1,"['C', 'DH', 'UTIL', 'BE', 'IL']",1.23,469.0,drop,4.0,id·vol,0.91,,,8.0,5.0,"{'C', 'UTIL'}",mitch garver,0.3089379037396295,190.0,True,0.9361702127659575,47.0
FA,Tristan Gray,Min,0.2,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '3B', '1B/3B']",1.13,494.0,drop,4.0,id·vol,1.01,,,8.0,5.0,"{'2B/SS', 'UTIL', '1B/3B'}",tristan gray,0.2722108430897207,354.0,True,0.8852459016393442,61.0
FA,David Fry,Cle,0.1,"['DH', 'UTIL', 'BE', 'IL', 'RF', 'OF', 'LF']",1.43,365.0,drop,5.0,id·vol,0.78,,,8.0,5.0,"{'UTIL', 'OF'}",david fry,0.2508674772058587,398.0,True,0.7285714285714285,70.0
FA,Travis d'Arnaud,LAA,0.1,"['C', 'UTIL', 'BE', 'IL']",1.17,490.0,drop,1.0,id·vol,0.95,,,8.0,5.0,"{'C', 'UTIL'}",travis darnaud,0.2732202659136469,350.0,True,0.6363636363636364,22.0
FA,Max Schuemann,NYY,0.1,"['2B', '3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'OF', 'LF', 'RF']",1.35,412.0,drop,2.0,id·vol,0.84,,,8.0,5.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}",max schuemann,0.2969191453251408,253.0,True,1.3636363636363635,33.0
FA,MJ Melendez,NYM,0.1,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL', 'DH']",1.39,388.0,hold,4.0,id·vol,0.77,,,7.0,4.0,"{'UTIL', 'OF'}",mj melendez,0.2582582790393735,,False,0.7090909090909091,55.0
FA,Jhostynxon Garcia,Pit,0.1,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.25,457.0,drop,1.0,id·vol,0.78,,,7.0,4.0,"{'UTIL', 'OF'}",jhostynxon garcia,0.2531848813559322,,False,-0.058823529411764705,17.0
FA,Gabriel Arias,ChC,0.2,"['2B', 'SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '3B', '1B/3B']",0.67,503.0,drop,2.0,id·vol,1.44,,,7.0,4.0,"{'2B/SS', 'UTIL', '1B/3B'}",gabriel arias,0.2843803224372759,308.0,True,0.6976744186046512,43.0
FA,Yoan Moncada,LAA,0.1,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.28,445.0,drop,3.0,id·vol,1.09,SIXTY_DAY_DL,2026-09-01,7.0,4.0,"{'UTIL', '1B/3B'}",yoan moncada,0.2914385686669317,275.0,True,0.6585365853658537,41.0
FA,Will Benson,Cin,0.1,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.32,430.0,drop,3.0,id·vol,0.72,,,7.0,4.0,"{'UTIL', 'OF'}",will benson,0.309181635702508,189.0,True,0.6041666666666666,48.0
FA,Tyler Callihan,Pit,0.1,"['2B', '2B/SS', 'IF', 'LF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.21,474.0,drop,3.0,id·vol,0.87,,,7.0,4.0,"{'2B/SS', 'UTIL', 'OF'}",tyler callihan,0.2489978482142857,,False,1.0277777777777777,36.0
FA,Curtis Mead,Bos,7.3,"['1B', '3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.75,142.0,hold,12.0,id·vol,1.75,TEN_DAY_DL,2026-09-11,7.0,4.0,"{'UTIL', '1B/3B'}",curtis mead,0.3533284666666666,41.0,True,2.5681818181818183,88.0
FA,Reese McGuire,ChW,0.0,"['C', 'UTIL', 'BE', 'IL']",1.41,,stash,,talent_prior·vol,0.72,,,7.0,4.0,"{'C', 'UTIL'}",reese mcguire,0.2516334944029513,,False,0.4,10.0
FA,Bryce Teodosio,LAA,0.0,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'LF']",1.3,440.0,drop,2.0,id·vol,0.82,,,7.0,4.0,"{'UTIL', 'OF'}",bryce teodosio,0.2176285674526478,,False,0.4,20.0
FA,Blake Perkins,Cle,0.0,"['CF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.57,264.0,hold,3.0,id·vol,0.62,,,7.0,4.0,"{'UTIL', 'OF'}",blake perkins,0.274558841004472,346.0,True,0.9047619047619048,42.0
FA,Jarred Kelenic,Tex,0.1,"['RF', 'OF', 'UTIL', 'BE', 'IL', 'LF']",1.21,477.0,drop,2.0,id·vol,0.78,,,7.0,4.0,"{'UTIL', 'OF'}",jarred kelenic,0.3051422037614907,,False,0.3125,32.0
FA,Orlando Arcia,Min,0.1,"['2B', '3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.36,405.0,drop,2.0,id·vol,0.73,,,7.0,4.0,"{'2B/SS', 'UTIL', '1B/3B'}",orlando arcia,0.2428019703376364,410.0,True,1.1176470588235294,17.0
FA,Rafael Marchan,Phi,0.1,"['C', 'UTIL', 'BE', 'IL']",1.36,407.0,drop,3.0,id·vol,0.58,TEN_DAY_DL,2026-08-24,6.0,3.0,"{'C', 'UTIL'}",rafael marchan,0.2375553155567836,,False,0.5517241379310345,29.0
FA,Denzel Clarke,Oak,0.1,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.35,414.0,drop,2.0,id·vol,0.86,SIXTY_DAY_DL,2026-09-01,6.0,3.0,"{'UTIL', 'OF'}",denzel clarke,0.2352825279742346,,False,0.09523809523809523,21.0
FA,Eric Haase,FA,0.0,"['C', 'UTIL', 'BE', 'IL']",1.23,468.0,drop,2.0,id·vol,0.66,,,6.0,3.0,"{'C', 'UTIL'}",eric haase,0.2721205953258944,,False,0.8846153846153846,26.0
FA,Austin Slater,TB,0.0,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.23,470.0,drop,2.0,id·vol,0.72,,,6.0,4.0,"{'UTIL', 'OF'}",austin slater,0.2996868517087165,238.0,True,0.6428571428571429,28.0
FA,Rob Refsnyder,FA,0.1,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.28,448.0,drop,3.0,id·vol,0.7,,,6.0,4.0,"{'UTIL', 'OF'}",rob refsnyder,0.301082982037813,228.0,True,0.4339622641509434,53.0
FA,Eric Wagaman,NYM,0.1,"['1B', '1B/3B', 'IF', 'LF', 'OF', 'UTIL', 'BE', 'IL']",1.36,403.0,drop,2.0,id·vol,0.64,,,6.0,4.0,"{'UTIL', '1B/3B', 'OF'}",eric wagaman,0.3255455714160611,116.0,True,0.8260869565217391,23.0
FA,Zach Dezenzo,Hou,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL', 'RF']",1.18,487.0,drop,2.0,id·vol,0.74,,,6.0,4.0,"{'UTIL', 'OF'}",zach dezenzo,0.2896334062785292,,False,0.4117647058823529,34.0
FA,Jahmai Jones,Bos,0.1,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.57,267.0,hold,4.0,id·vol,0.48,,,5.0,3.0,"{'UTIL', 'OF'}",jahmai jones,0.351937920611695,45.0,True,0.6805555555555556,72.0
FA,James Outman,Det,0.1,"['CF', 'RF', 'OF', 'UTIL', 'BE', 'IL', 'LF']",1.09,497.0,drop,4.0,id·vol,0.72,,,5.0,3.0,"{'UTIL', 'OF'}",james outman,0.2453240263546631,407.0,True,0.5161290322580645,62.0
FA,Alex Jackson,Min,0.0,"['C', 'UTIL', 'BE', 'IL']",1.27,450.0,drop,2.0,id·vol,0.6,,,5.0,3.0,"{'C', 'UTIL'}",alex jackson,0.2493937978798482,,False,1.0,23.0
FA,Santiago Espinal,LAD,0.1,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B', '2B/SS']",1.48,329.0,drop,2.0,id·vol,0.37,,,4.0,2.0,"{'2B/SS', 'UTIL', '1B/3B'}",santiago espinal,0.2524471977777777,397.0,True,0.9629629629629629,27.0
FA,Yohel Pozo,Bal,0.1,"['C', 'UTIL', 'BE', 'IL']",1.57,268.0,drop,2.0,id·vol,0.34,,,4.0,2.0,"{'C', 'UTIL'}",yohel pozo,0.2693396066756973,,False,0.875,24.0
FA,Sebastian Rivero,LAA,0.0,"['C', 'UTIL', 'BE', 'IL']",1.27,449.0,drop,2.0,id·vol,0.56,SIXTY_DAY_DL,2026-08-28,4.0,2.0,"{'C', 'UTIL'}",sebastian rivero,0.2436283679012345,,False,1.0,19.0
FA,Braxton Fulford,Col,0.1,"['C', 'UTIL', 'BE', 'IL', 'DH']",1.21,475.0,drop,2.0,id·vol,0.52,,,4.0,3.0,"{'C', 'UTIL'}",braxton fulford,0.2402682107027346,,False,0.45714285714285713,35.0
FA,Luis Urias,Tor,0.1,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.66,206.0,hold,2.0,id·vol,0.78,TEN_DAY_DL,2026-09-11,3.0,2.0,"{'2B/SS', 'UTIL'}",luis urias,0.2895961604696465,283.0,True,1.5454545454545454,22.0
FA,Billy Cook,Pit,0.0,"['1B', '1B/3B', 'IF', 'CF', 'OF', 'UTIL', 'BE', 'IL', 'RF', 'LF']",1.22,471.0,drop,1.0,id·vol,0.3,,,3.0,1.0,"{'UTIL', '1B/3B', 'OF'}",billy cook,0.1778098909090909,,False,0.04,25.0
FA,Connor Joe,Sea,0.0,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.49,,stash,,talent_prior·vol,0.32,,,3.0,2.0,"{'UTIL', 'OF'}",connor joe,0.2985045010741355,,False,0.5555555555555556,18.0
FA,Zack Short,NYM,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.15,491.0,drop,2.0,id·vol,0.44,,,3.0,2.0,"{'2B/SS', 'UTIL'}",zack short,0.2493153945540598,,False,0.20833333333333334,24.0
FA,Ben Williamson,TB,0.3,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', '2B', '2B/SS', 'SS', 'P', 'RP']",1.38,397.0,drop,8.0,id·vol,1.48,TEN_DAY_DL,2026-09-15,3.0,2.0,"{'2B/SS', 'UTIL', '1B/3B'}",ben williamson,0.2915342977777778,274.0,True,1.4444444444444444,81.0
FA,Andrew McCutchen,FA,0.1,"['DH', 'UTIL', 'BE', 'IL', 'OF']",1.13,495.0,drop,2.0,id·vol,0.43,,,3.0,2.0,"{'UTIL', 'OF'}",andrew mccutchen,0.306172317814437,205.0,True,0.5135135135135135,37.0
FA,Brice Matthews,Hou,0.3,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', 'OF', 'LF', 'CF']",1.49,321.0,drop,7.0,id·vol,1.04,SIXTY_DAY_DL,2026-09-12,3.0,2.0,"{'2B/SS', 'UTIL', 'OF'}",brice matthews,0.2610206981818181,383.0,True,0.8493150684931506,73.0
FA,Ryan O'Hearn,Pit,49.8,"['1B', '1B/3B', 'IF', 'RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.77,133.0,hold,15.0,id·vol,2.04,TEN_DAY_DL,2026-09-18,2.0,1.0,"{'UTIL', '1B/3B', 'OF'}",ryan ohearn,0.2953198799999999,258.0,True,2.46875,96.0
FA,Parker Meadows,Det,0.4,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.48,,stash,,talent_prior·vol,1.04,SIXTY_DAY_DL,2026-09-14,2.0,1.0,"{'UTIL', 'OF'}",parker meadows,0.2699308087031073,364.0,True,1.0833333333333333,12.0
FA,Chadwick Tromp,Bal,0.0,"['C', 'UTIL', 'BE', 'IL']",1.36,409.0,drop,2.0,id·vol,0.2,,,2.0,1.0,"{'C', 'UTIL'}",chadwick tromp,0.1827531317460317,,False,0.09523809523809523,21.0
FA,Ali Sanchez,NYY,0.1,"['C', 'UTIL', 'BE', 'IL']",1.23,466.0,drop,2.0,id·vol,0.26,,,2.0,1.0,"{'C', 'UTIL'}",ali sanchez,0.2635248102593883,,False,0.6333333333333333,30.0
FA,Joey Bart,ChW,0.2,"['C', 'UTIL', 'BE', 'IL']",1.25,461.0,drop,3.0,id·vol,0.88,TEN_DAY_DL,2026-09-17,1.0,0.0,"{'C', 'UTIL'}",joey bart,0.3204535491979642,133.0,True,1.0952380952380953,42.0
FA,Dalton Rushing,LAD,7.7,"['C', 'UTIL', 'BE', 'IL']",1.64,220.0,hold,8.0,id·vol,1.18,TEN_DAY_DL,2026-09-18,1.0,1.0,"{'C', 'UTIL'}",dalton rushing,0.3205450533333333,132.0,True,1.8472222222222223,72.0
FA,Kris Bryant,Col,0.1,"['DH', 'UTIL', 'BE', 'IL']",1.25,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-10-19,0.0,0.0,{'UTIL'},kris bryant,,,,,
FA,Luke Raley,Sea,3.5,"['1B', '1B/3B', 'IF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.47,336.0,drop,9.0,id·vol,1.16,SIXTY_DAY_DL,2026-09-29,0.0,0.0,"{'UTIL', '1B/3B', 'OF'}",luke raley,0.3250287111111111,117.0,True,1.2173913043478262,92.0
FA,Daniel Susac,SF,0.3,"['C', 'UTIL', 'BE', 'IL']",1.5,316.0,drop,5.0,id·vol,1.65,SIXTY_DAY_DL,2027-02-01,0.0,0.0,"{'C', 'UTIL'}",daniel susac,0.2965678301886792,,False,1.3617021276595744,47.0
FA,Jonathan India,KC,3.6,"['2B', '3B', '2B/SS', '1B/3B', 'IF', 'LF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.54,289.0,drop,2.0,id·vol,1.5,SIXTY_DAY_DL,2027-02-01,0.0,0.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}",jonathan india,0.278903263575325,332.0,True,1.75,16.0
FA,Ramon Laureano,SD,3.9,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.58,258.0,hold,7.0,id·vol,1.73,SIXTY_DAY_DL,2027-02-01,0.0,0.0,"{'UTIL', 'OF'}",ramon laureano,0.2971795150877193,250.0,True,1.4339622641509433,53.0
FA,Colt Emerson,Sea,3.9,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL', '3B', '1B/3B']",1.19,484.0,drop,6.0,id·vol,1.69,TEN_DAY_DL,2027-02-01,0.0,0.0,"{'2B/SS', 'UTIL', '1B/3B'}",colt emerson,0.2484766577777777,403.0,True,0.8529411764705882,68.0
FA,Blake Dunn,Cin,0.2,"['LF', 'RF', 'OF', 'UTIL', 'BE', 'IL', 'CF']",1.25,460.0,drop,4.0,id·vol,1.79,SIXTY_DAY_DL,2027-03-01,0.0,0.0,"{'UTIL', 'OF'}",blake dunn,0.2882500560795588,,False,1.8571428571428572,35.0
FA,Matt Chapman,SF,42.8,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.49,320.0,drop,11.0,id·vol,1.93,SIXTY_DAY_DL,2027-02-01,0.0,0.0,"{'UTIL', '1B/3B'}",matt chapman,0.2891234711111111,286.0,True,1.7976190476190477,84.0
FA,Brent Rooker,Oak,40.5,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.56,274.0,hold,7.0,id·vol,2.14,SIXTY_DAY_DL,2027-02-01,0.0,0.0,"{'UTIL', 'OF'}",brent rooker,0.3111214222222222,177.0,True,1.6041666666666667,48.0
FA,Ryan Mountcastle,Bal,0.3,"['1B', '1B/3B', 'IF', 'DH', 'UTIL', 'BE', 'IL']",1.53,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-09-21,0.0,0.0,"{'UTIL', '1B/3B'}",ryan mountcastle,,,,0.625,8.0
FA,Addison Barger,Tor,3.9,"['3B', '1B/3B', 'IF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.63,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2027-02-01,0.0,0.0,"{'UTIL', '1B/3B', 'OF'}",addison barger,,,,0.4444444444444444,9.0
FA,Adolis Garcia,Phi,4.2,"['RF', 'OF', 'UTIL', 'BE', 'IL']",1.28,444.0,drop,7.0,id·vol,1.69,SIXTY_DAY_DL,2027-02-01,0.0,0.0,"{'UTIL', 'OF'}",adolis garcia,0.2918919422222222,272.0,True,0.9253731343283582,67.0
FA,Michael Toglia,Cin,0.1,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.23,,stash,,talent_prior·flat↓,,TEN_DAY_DL,2026-09-25,0.0,0.0,"{'UTIL', '1B/3B'}",michael toglia,,,,-0.2222222222222222,9.0
FA,Brooks Baldwin,ChW,0.1,"['LF', 'CF', 'RF', 'OF', 'UTIL', 'BE', 'IL']",1.37,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2027-02-01,0.0,0.0,"{'UTIL', 'OF'}",brooks baldwin,,,,,
FA,Trey Sweeney,Det,0.0,"['SS', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.21,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-10-19,0.0,0.0,"{'2B/SS', 'UTIL'}",trey sweeney,,,,,
FA,Johan Rojas,Phi,0.0,"['CF', 'OF', 'UTIL', 'BE', 'IL']",1.56,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2027-02-01,0.0,0.0,"{'UTIL', 'OF'}",johan rojas,,,,,
FA,Gavin Lux,TB,0.5,"['LF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.52,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-09-22,0.0,0.0,"{'UTIL', 'OF'}",gavin lux,,,,,
FA,Triston Casas,Bos,0.5,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.63,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-10-19,0.0,0.0,"{'UTIL', '1B/3B'}",triston casas,,,,,
FA,Anthony Rendon,LAA,0.0,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.52,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-10-19,0.0,0.0,"{'UTIL', '1B/3B'}",anthony rendon,,,,,
FA,Carlos Correa,Hou,7.6,"['3B', 'SS', '2B/SS', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.66,208.0,hold,5.0,id·vol,1.92,SIXTY_DAY_DL,2026-09-24,0.0,0.0,"{'2B/SS', 'UTIL', '1B/3B'}",carlos correa,0.3622815065030716,30.0,True,2.5625,32.0
FA,Alex Verdugo,SD,0.0,"['LF', 'OF', 'UTIL', 'BE', 'IL']",1.61,,stash,,talent_prior·flat↓,,OUT,2027-02-01,0.0,0.0,"{'UTIL', 'OF'}",alex verdugo,,,,,
FA,Jorge Polanco,NYM,5.4,"['2B', '2B/SS', 'IF', 'DH', 'UTIL', 'BE', 'IL']",1.34,424.0,drop,4.0,id·vol,1.99,TEN_DAY_DL,2027-02-01,0.0,0.0,"{'2B/SS', 'UTIL'}",jorge polanco,0.2725555497232981,352.0,True,0.4594594594594595,37.0
FA,Anthony Santander,Tor,0.6,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.79,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-10-19,0.0,0.0,"{'UTIL', 'OF'}",anthony santander,,,,,
FA,Masataka Yoshida,Bos,0.9,"['DH', 'UTIL', 'BE', 'IL']",1.89,86.0,add,12.0,id·vol,2.1,TEN_DAY_DL,2026-09-22,0.0,0.0,{'UTIL'},masataka yoshida,0.3285574133333334,102.0,True,1.9195402298850575,87.0
FA,Jordan Westburg,Bal,8.5,"['3B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL']",1.79,,stash,,talent_prior·flat↓,,SIXTY_DAY_DL,2026-10-19,0.0,0.0,"{'UTIL', '1B/3B'}",jordan westburg,,,,,
FA,Spencer Steer,Cin,11.3,"['1B', '1B/3B', 'IF', 'UTIL', 'BE', 'IL', 'OF', 'LF', 'RF', '2B', '2B/SS']",1.91,79.0,hold,15.0,id·vol,1.95,TEN_DAY_DL,2026-09-22,0.0,0.0,"{'2B/SS', 'UTIL', '1B/3B', 'OF'}",spencer steer,0.3218055733333332,123.0,True,2.020618556701031,97.0
FA,Harrison Bader,SF,1.1,"['LF', 'CF', 'OF', 'UTIL', 'BE', 'IL']",1.44,360.0,drop,3.0,id·vol,1.43,SIXTY_DAY_DL,2027-02-01,0.0,0.0,"{'UTIL', 'OF'}",harrison bader,0.2665375108604845,374.0,True,1.0666666666666667,30.0
FA,Giancarlo Stanton,NYY,14.8,"['RF', 'OF', 'DH', 'UTIL', 'BE', 'IL']",1.46,348.0,hold,3.0,id·vol,1.44,TEN_DAY_DL,2026-09-22,0.0,0.0,"{'UTIL', 'OF'}",giancarlo stanton,0.3650651389598431,22.0,True,1.5833333333333333,24.0
FA,Brendan Rodgers,Bos,0.0,"['2B', '2B/SS', 'IF', 'UTIL', 'BE', 'IL']",1.37,,stash,,talent_prior·flat↓,,OUT,2027-02-01,0.0,0.0,"{'2B/SS', 'UTIL'}",brendan rodgers,,,,,
